cellid	station	depth_m	station_type	filter	Annelida	Apicomplexa	Arthropoda	Ascomycota	Bangiales	Basidiomycota	Brachiopoda	Cercozoa	Chlorophyta_ph	Choanoflagellida	Chytridiomycota	Ciliophora	Cnidaria	Cryptomonadales	Cryptomycota	Cryptophyceae_ph	Ctenophora	Dinoflagellata	Discosea	Echinodermata	Entoprocta	Euglenozoa	Florideophycidae	Gastrotricha	Hemichordata	Hyphochytriomycetes	Ichthyosporea	Incertae_Sedis	Kinorhyncha	Labyrinthulomycetes	LKM15	MAST-3	MAST-4	MAST-6	Mollusca	Mucoromycota	Nematoda	Nemertea	Neocallimastigomycota	Nucleariidae_and_Fonticula_group	Ochrophyta	Opalinata	Opisthokonta_ph	Pavlovophyceae	Peronosporomycetes	Phragmoplastophyta	Placozoa	Platyhelminthes	Porifera	Priapulida	Protalveolata	Prymnesiophyceae	Rotifera	Tunicata	uncultured	Vertebrata	Zoopagomycota
BOX_6_40	CNL3	3.31	P	3	0	0	0.356391121316494	0	0	0.50947187141217	0	2.68369690011481	4.78377344048986	0	11.5408534251818	1.66953693073096	0.16982395713739	0.294202066590126	0	0.260715652506697	9.78042479908152	31.8790662074244	0.763011863758132	0	0	0	0	0	0	0	0	0.17460773057788	0	0	0	3.81505931879066	0	1.96613088404133	0	0	0	0	0	0	21.5580750095675	0	0.191350937619594	0.0932835820895522	0	0	0	0	0	0.0310945273631841	2.17900880214313	5.01100267891313	0	0	0.289418293149636	0	0
BOX_6_38	CNL3	3.31	P	20	0	0	0	0	0	0	0	0	5.76441102756892	0	0	0	0	0	0	0	0	14.5363408521303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.6942355889724	0	0	0	0	0	0	0	0	0	2.00501253132832	0	0	0	0	0	0
BOX_2_49	CNL3	13.06	P	0.2	14.2680987766493	0	2.85881169484376	0	0	0.269331862283804	0	0.447804783074277	0.230392315929519	0	1.17467631502093	13.5217574715255	0.0356945841580946	0.256352013499043	0	0	0.123308563455236	36.093714508226	0.116818639062855	0	0	0	0	0	0	0.184962845182854	0.0746341305123795	0.730116494142843	0	0.0876139792971412	0	0.924814225914268	0.0876139792971412	0.567868384333323	10.4714930071065	0.0129798487847617	0	0	0	0	14.8813966317292	0	0	0	0.220657429340948	0	0	0	0	0	2.14816497387805	0.123308563455236	0.0876139792971412	0	0	0	0
BOX_6_18	CNL3	13.06	P	3	0	0	0.729370262668637	0	0	0	0	3.99008437812843	2.0069600038137	0	12.2419793106736	1.12504171235162	0.119178147494875	0.109643895695285	0	0.195452161891596	2.92701530247414	13.6911855842113	0	0	0	0	0	0	0	0.224054917290366	0.17161653239262	0.257424798588931	0	0	0	4.31424893931449	0	0.338465938885446	0	0.128712399294465	0	0	0	0	55.1079754016304	0	0	0	0.319397435286266	0	0	0	0	0.0905753920961053	0.819945654764742	1.09167183105306	0	0	0	0	0
BOX_6_37	CNL3	13.06	P	20	0	0	0.478325859491779	0	0	0	0	0	0.807174887892377	0	0	0.508221225710015	2.152466367713	0	0	0	0	1.25560538116592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04633781763827	0	0	0	0	0	93.5724962630792	0	0	0	0	0	0	0	0	0	0.179372197309417	0	0	0	0	0	0
BOX_11_16	CNL3	53.04	P	0.2	0	0	0	0	0	0	0	0	15.0442477876106	0	0	0	0	0	0	0	0	24.7787610619469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.1769911504425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOX_6_39	CNL3	53.04	P	3	1.20647263994511	0	0.68900451712505	0	0	0	0	1.23220309909086	1.42375207273143	0	22.4369603750929	1.85545199839899	1.30367659671794	0.0571787981016639	0	0.240150952026988	6.64703527931843	10.3264909371605	0	0	0	0	0	0	0	0.586082680542055	0	0.49173766367431	0	0	0	7.61907484704671	0	0.866258791240208	0.0200125793355824	0.425982045857396	0	0	0	0	40.1309394476528	0	0	0	0.466007204528561	0	0	0	0	0	0.466007204528561	1.34084281548402	0	0	0.168677454399909	0	0
BOX_6_17	CNL3	53.04	P	20	0	0.0697147504792889	4.9613664091094	0	0	0	0	0.85981525591123	0.162667751118341	0	4.89455643990008	0.0610004066693778	0	0	0	0	0	2.73049439377215	0	0	0	0	0	0	0	0	0.0203334688897926	0.0290478126997037	0	0	0	0	0	0.130715157148667	0	0.0610004066693778	0	0	0	0	85.9234299657236	0	0	0	0.0406669377795852	0	0	0	0	0	0.055190844129437	0	0	0	0	0	0
BOX_8_44	CNL5	4.24	S	0.2	0.0264148451429703	0	2.4962028660107	0	0.0132074225714852	0	0	2.99148121244139	1.60470184243545	0	1.86224658257941	0.990556692861388	0	0.91791586871822	0	0	1.06319751700456	6.31314798916991	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17830020471505	0	0	0	0	0	0	0	0	77.501155649475	0	0	0	0.0990556692861388	0	0	0	0	0	0.349996698144357	3.59241893944397	0	0	0	0	0
BOX_8_45	CNL5	11.25	S	0.2	0.522344747533372	0	4.04817179338363	0	0	0	0	2.16918165989553	1.8282066163668	0	1.63958212420197	3.30818340104469	0	1.14625652930934	0	0	1.12449216482879	4.71561230412072	0.333720255368543	0	0	0	0	0	0	0	0	0	0	0	0	0.275681950087057	0	0	0	0	0	0	0	0	73.9335461404527	0	0	0	0	0	0	0	0	0	0.326465467208357	4.62855484619849	0	0	0	0	0
BOX_8_46	CNL5	43.76	S	0.2	13.3607151485866	0	5.39582829991141	0	0	0	0	0.765080132076991	2.60127244906177	0	1.22412821132319	2.29524039623097	0.0241604252234839	1.3529838125151	0	0	2.00531529354917	18.1766932431344	0	0	0	0	0	0	0	0	0	0	0	0	0	0.161069501489893	0	0	7.11927196585327	0	0	0	0	0	44.414915035838	0	0	0	0	0	0	0	0	0	0	1.10332608520577	0	0	0	0	0
BOX_5_31	CNL7	3.12	S	0.2	0	0	9.8221670802316	0	0	0	0	1.56465398400882	2.64681555004136	0	14.2197408326441	8.02315963606286	0	2.28149986214502	0	0.454921422663358	0.909842845326716	10.9318996415771	0.0758202371105597	0	0	0	0	0	0	0	0	0	0	0	0	1.72318720705818	0	0.365315687896333	0	0	0	0	0	0	34.6360628618693	0	0	0	0	0	0	0	0	0	0.937413840639647	11.4074993107251	0	0	0	0	0
BOX_5_33	CNL7	10.17	S	0.2	1.39424872401344	0	5.31557326030126	0	0	0	0	1.1639487115648	1.81127847628532	0	16.1645711440309	3.64122992655297	0	1.22619195817254	0	0.255197311091747	0.883854101829951	12.5918087887464	0	0	0	0	0	0	0	0	0	0	0	0	0	3.64122992655297	0	0.398356778289556	0	0	0	0	0	0	44.4727997012324	0	0	0	0	0	0	0	0	0	1.44404332129964	5.5956678700361	0	0	0	0	0
BOX_5_28	CNL7	46.86	S	0.2	8.42391304347826	0	3.66516436903499	0	0	0.132555673382821	0	1.98833510074231	0.735683987274655	0	13.394750795334	3.51272534464475	0.815217391304348	0.861611876988335	0	0.311505832449629	0.550106044538706	11.7841993637328	0	0	0	0	0	0	0	0	0	0	0	0	0	4.22852598091198	0	0.397667020148462	0	0	0	0	0	0	38.0103393425239	0	0	0	0	0.0397667020148462	0	0	0	0	1.26590668080594	7.80752916224815	0	0	2.07449628844115	0	0
BOX_8_79	CNL9	3.28	S	0.2	0.306524594949642	0	0	0	0	0	0	0.109473069624872	0.248138957816377	0	0.27733177638301	3.35717413516275	0	0.744416873449132	0	0	0	78.6162603999416	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102174864983214	0	0	0	0	0	0	0	0	10.6699751861042	0	0	0	0	0	0	0	0	0	0.321121004232959	5.24740913735221	0	0	0	0	0
BOX_8_80	CNL9	19.95	S	0.2	47.1236880563305	0	0.318852132323635	0	0	0	0	0.199282582702272	0	0	0.385279659891059	6.31061511890528	0	1.15583897967318	0	0	0.491563703998937	21.1638102829813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.510296266773	0	0	0	0	0	0	0	0	0	0.199282582702272	5.14149063371861	0	0	0	0	0
BOX_8_81	CNL9	29.85	S	0.2	27.6510067114094	0	0.939597315436241	0	0	0	0	0	0	0	0.536912751677852	2.86353467561521	0	0	0	0	0	24.5190156599553	0	0	0	0	0	0	0	0	0	0	0	0	0	0.268456375838926	0	0	0	0	0	0	0	0	35.0335570469799	0	0	0	0	0	0	0	0	0	0	8.18791946308725	0	0	0	0	0
BOX_8_82	CNL9	53.97	S	0.2	1.5015015015015	0	0	0	0	0	0	1.22622622622623	0	0	7.78278278278278	2.47747747747748	0	0.650650650650651	0	0	0	17.4924924924925	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42642642642643	0	0	0	0	0	0	0	0	60.8608608608609	0	0	0	0	0	0	0	0	0	0.800800800800801	5.78078078078078	0	0	0	0	0
BOX_7_56	CPL1	3.79	S	0.2	0	0	1.66687398930215	0	0	0.522453041423062	0	5.572832441846	0.93295185968404	0	6.49334494340092	1.00758800845876	0	14.6784425923622	0	0	4.91354646100261	43.5875108844384	2.51275034208235	0	0	0	0	0	0	0	0	0	0	0	0	1.34345067794502	0	0	0.310983953228013	0	0	0	0	0	7.58800845876353	0	0	0.47269560890658	0	0	0	0	0	0	0.870755069038438	4.540365717129	0	0	2.98544595098893	0	0
BOX_8_53	CPL1	12	S	0.2	0.597591247586651	0	2.25245931782661	0	0	2.3765744230946	0	5.31396524777052	4.77153626919187	0	13.2803162636756	3.57635377401857	0	12.696515583341	0	0.105727682265331	5.0289601912292	22.5613680242714	2.57883607612393	0	0	0	0	0	0	0	0	0.556219545830652	0	0	0	2.18350648156661	0	0.170083662774662	0.202261653029328	0	0.0597591247586651	0	0	0	16.8750574606969	0	0	0.128711961018663	0.0413717017559989	0	0	0	0	0	0.992920842143973	1.96745426128528	0	0	1.68244920474396	0	0
BOX_7_54	CPL2	3.73	S	0.2	2.44782676918249	0	3.33830221245881	0	0	1.46320414247607	0	8.64584967833046	3.32653381453005	0	9.4382551388671	5.26439667346619	0.0313823944766986	13.1021496940217	0	0.11768397928762	8.22611015220461	15.5029028714891	3.73450494272713	0.105915581358858	0	0	0	0	0	0	0	0	0	0	0	3.41675819865056	0	0	0.0784559861917464	0	0	0	0	0	14.286835085517	0	0.0784559861917464	0.443276321983367	0	0	0	0	0	0.0353051937862859	1.6711125058842	5.24478267691825	0	0	0	0	0
BOX_7_55	CPL2	12.84	S	0.2	2.32582922605568	0	1.20154522445717	0	0	1.24950046623152	0	8.22965232449713	4.77154655654722	0	9.38857066737711	4.32662848008525	0	12.2765418942321	0	0.117223924337285	7.28919674970028	15.3216997469029	3.05581457306514	1.14293326228853	0	0	0	0	0	0	0.0293059810843213	0.167843346210204	0	0	0	3.82043426135607	0	0.215798587984548	4.87012122019449	0	0	0	0	0	12.3138404156121	0	0.0719328626615159	0.402291194884774	0.0692686825629413	0	0	0	0	0.0452910616757693	1.72372452377781	5.5734647662182	0	0	0	0	0
BOX_7_53	CPL3	4.56	S	0.2	0	0	0	0	0	0	0	1.28824476650564	6.76328502415459	0	0	8.21256038647343	0	4.18679549114332	0	0	3.22061191626409	13.8486312399356	3.22061191626409	0	0	0	0	0	0	0	0	0	0	0	0	3.22061191626409	0	0	7.72946859903382	0	0	0	0	0	40.2576489533011	0	0	0	0	0	0	0	0	0	0	8.05152979066023	0	0	0	0	0
BOX_8_52	CPL3	11.93	S	0.2	11.2130637636081	0	1.54743390357698	0	0	0.46656298600311	0	1.850699844479	6.81959564541213	0	8.22706065318818	10.054432348367	0	0.98755832037325	0	0	1.46189735614308	7.21617418351477	0.544323483670296	1.51632970451011	0	0	0	0	0	0	0	0	0	0	0	1.56298600311042	0	0.863141524105754	3.38258164852255	0	0	0	0	0	33.755832037325	0	0	0	0	0	0	0	0	0	0.902021772939347	6.22861586314152	0	0	1.39968895800933	0	0
BOX_7_52	CPL5	3.13	S	0.2	2.67892698113891	0.0398218875574702	2.62824457879303	0	0	1.90059008797017	0	2.89613727690693	11.0813452557651	0	11.6931542555117	11.483184302936	0	3.83376172030554	0	0	4.49987329399414	9.38710494877457	0.999167360532889	3.58034970857619	0	0	0	0	0	0	0	0	0	0	0	2.6246244071969	0	1.02088839010969	0.948484958187018	0	0	0	0	0	18.2963472468595	0	0.0615429171342722	0	0	0	0	0	0	0.0434420591536039	2.05987763820005	8.24313072439634	0	0	0	0	0
BOX_8_49	CPL6	3.73	S	0.2	8.41374640257322	0	1.65904858642289	0	0	0	0	5.08718469612324	0.600981885898087	0	0.702556289148468	7.05942102590147	0	1.09192483494159	0	0	0.837988826815642	3.7413238530557	0	0	0	0	0	0	0	0	0	0	0	0	0	0.287794142542746	0	0	0.787201625190452	0	0	0	0	0	65.6509226341629	0	0	0	0	0	0	0	0	0	0.440155747418317	3.63974944980532	0	0	0	0	0
BOX_8_50	CPL6	10.87	S	0.2	12.0115253016388	0	19.5389879344498	0	0	0	0	0.432198811453268	3.87178101926886	0	8.53592652620205	20.1512695840086	0.450207095263821	1.92688636772916	0	0	1.81883666486584	3.40356564019449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.90779758688997	0	0	0	0	0	13.5782459931569	0	0	0	0	0	0	0	0	0	0.360165676211057	10.0126057986674	0	0	0	0	0
BOX_7_51	CPL6	21.81	S	0.2	0	0.0467541809027153	5.66085236468261	0	0	0.187016723610861	0	0.366840496313613	4.68261104117964	0	6.88365401906132	12.0877540010789	0.133069591800036	2.41323502967092	0	0	19.0685128573997	8.12084157525625	1.20481927710843	0.100701312713541	0	0	0	0	0	0	0	0	0	0	0	1.76946592339507	0.0539471318108254	0.755259845351556	8.80776838698076	0	0	0	0	0	15.1987052688365	0	0	0	0	0	0	0	0	0	0.539471318108254	11.0879338248516	0	0	0.830785829886711	0	0
BOX_8_47	CPL7	4.57	S	0.2	0	0	2.12745098039216	0	0	0	0	1.57843137254902	1.84313725490196	0	1.54901960784314	2.92156862745098	0	1.32352941176471	0	0.0980392156862745	1.56862745098039	3.00980392156863	1.40196078431373	0	0	0	0	0	0	0	0	0	0	0	0	0.647058823529412	0	0	1.26470588235294	0	0	0	0	0	74.4607843137255	0	0	0	0.156862745098039	0	0	0	0	0	0.607843137254902	5.44117647058824	0	0	0	0	0
BOX_7_71	CPL7	19.9	S	0.2	0	0	1.50344827586207	0	0	0	0	2.46896551724138	0.441379310344827	0	0.606896551724138	2.7448275862069	0	0.731034482758621	0	0	0.289655172413793	4.19310344827586	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0689655172413793	0	0	0	0	0	0	0	0	85.1724137931034	0	0	0	0	0	0	0	0	0	0.289655172413793	1.48965517241379	0	0	0	0	0
BOX_8_48	CPL7	24.84	S	0.2	0.0862136531076103	0	2.28074300493769	0	0	0	0	4.02069127674583	0.744572458656635	0	1.1286150952269	3.81691355121875	0	0.830786111764245	0	0	2.2337173759699	3.3858452856807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.478093894505839	0	0	0	0	0	76.5028607257622	0	0	0	0.133239282075398	0	0	0	0	0	0.721059644172741	3.63664864017556	0	0	0	0	0
BOX_7_48	CPL8	3.61	S	0.2	1.02686786897313	0	9.0541037909459	0	0	0	0	6.2753036437247	0.97165991902834	0	3.52226720647773	13.0401177769599	0	1.81082075818918	0	0	2.6647037173353	5.43246227456754	1.48693411851307	0.0846521899153478	0	0.106735369893265	0	0	0	0	0	0.0699300699300699	0	0	0	1.11152005888848	0	0	7.08502024291498	0	0	0	0	0	41.0415899889584	0	0.103054839896945	0	0.0441663599558336	0	0	0	0	0	0.526315789473684	4.54177401545823	0	0	0	0	0
BOX_7_49	CPL8	30.32	S	0.2	4.02804642166344	0	0.367504835589942	0	0	0	0	7.43230174081238	1.25241779497099	0	2.37911025145068	3.71856866537718	0	2.07930367504836	0	0	2.68375241779497	3.42359767891683	1.64893617021277	0.4642166344294	0	0	0	0	0	0	0	0	0	0	0	1.59090909090909	0	0	11.1170212765957	0	0	0	0	0	52.504835589942	0	0.236943907156673	0	0.0676982591876209	0	0	0	0	0	0.604448742746615	4.40038684719536	0	0	0	0	0
BOX_7_50	CPL8	40.11	S	0.2	5.38490083700985	0	0.560755370469633	0	0	0	0	10.0523646559189	0.601987383004164	0	2.11932544427494	3.31917700902981	0	1.79771574650559	0	0.0536016162948914	2.29249989691997	3.27794499649528	1.53795406753804	0.729806621861213	0	0	0	0	0	0	0	0.0329856100276254	0	0	0	1.24108357728941	0	0	11.5614563146827	0	0	0	0	0	49.358842205088	0	0.25976167896755	0	0	0	0	0	0	0	0.688574609326681	5.12926235929576	0	0	0	0	0
BOX_6_58	DBO1.10	13.17	S	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.4761904761905	0	0	0	0	0	0	0	0	0	0	9.52380952380952	0	0	0	0	0
BOX_8_58	DBO1.10	19.82	S	0.2	0	0	3.53089533417402	0	0	0	0	0	0	0	2.64817150063052	1.38713745271122	0	0	0	0	3.02648171500631	11.4754098360656	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38713745271122	0	0	0	0	0	0	0	0	71.1223203026482	0	0	0	0	0	0	0	0	0	0	5.42244640605296	0	0	0	0	0
BOX_6_59	DBO1.10	25.03	S	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.5415162454874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.4584837545126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOX_6_60	DBO1.10	49.01	S	0.2	4.24757844000556	0	2.92441025165686	0	0	0	0	0.560782314501553	3.50141354219771	0	6.92403948649024	2.50961672150901	0.118181396857765	1.05204616026324	0	0	1.05436344255457	31.8579969411874	0.261852898920146	0	0	0	0	0	0	0.106594985401122	0	0.0324419520786022	0	0	0	1.26987069564814	0	0.386986142651898	1.19571766232562	0	0	0	0	0	39.3173286369746	0	0	0	0.0787875979051768	0	0	0	0	0	1.008017796728	1.59197293414284	0	0	0	0	0
BOX_8_59	DBO2.2	3.36	S	0.2	0	0	1.12822906940554	0	0	0	0	1.71179582944289	1.31497043261749	0	10.7998755057579	5.22875816993464	0	0.303454715219421	0	0	0.871459694989107	3.50140056022409	1.19825708061002	0	0	0	0	0	0	0	0	0.412387177093059	0	0	0	4.87861811391223	0.630252100840336	0	0.793650793650794	0	0	0	0	0	62.2626828509181	0	0	0	0	0	0	0	0	0	0.762527233115469	4.20168067226891	0	0	0	0	0
BOX_8_66	DBO2.2	16.68	S	0.2	5.07661067011261	0	11.1193157344163	0	0	0	0	1.93834225586118	6.99649252353701	0	14.9467725063073	16.7497384776321	0	0	0	0	1.63066888191496	8.44255738108424	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60605501199926	0	0.239985231678051	0.830718109654791	0	0	0	0	0	16.1590055996554	0	0	0	0.418435788566857	0	0	0	0	0	1.4399113900683	7.77798289336041	0	0	4.62740754415113	0	0
BOX_6_61	DBO2.3	3.78	S	0.2	0.0586793690241966	0	1.17358738048393	0	0	0	0	0.255427841634738	0.338269303786545	0	0.876738807773291	24.0861551206379	0.0966483725104415	0.386593490041766	0	0.117358738048393	1.89845017431224	4.54937696317007	0.158779469124297	0	0	0	0	0	0	0	0	0.0448724586655621	0	0	0	0.0931966449207829	0	0	0	0	0	0	0	0	65.4551102826965	0	0	0	0.120810465638052	0	0	0	0	0	0.113907010458735	0.17603810707259	0	0	0	0	0
BOX_8_67	DBO2.3	10.09	S	0.2	20.8394294074616	0	6.90837600585223	0	0	0.17373811265545	0	1.29846378931968	7.68562545720556	0	6.44659839063643	11.3981346013168	0	0	0	0	2.18087051938552	12.033650329188	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59564740307242	0	0	7.61704462326262	0	0	0	0	0	12.1936722750549	0	0	0	0	0	0	0	0	0	2.6563643013899	4.46232626188734	0	0	2.51005852231163	0	0
BOX_6_62	DBO2.3	34.71	S	0.2	0.453548644338118	0	0.0398724082934609	0	0	0	0	0	0	0	2.56180223285486	11.0645933014354	0	1.47029505582137	0	0	1.26594896331738	3.94736842105263	0	0	0	0	0	0	0	0	0	0.139553429027113	0	0	0	0.618022328548644	0	0	3.56858054226475	0	0	0	0	0	72.8618421052632	0	0	0	0	0	0	0	0	0	0.373803827751196	1.6347687400319	0	0	0	0	0
BOX_8_61	DBO2.36	3.57	S	0.2	0	0	0.178814104856591	0	0	0	0	0.221729490022173	0.0786782061369001	0	0.994206423002646	7.11680137329232	0	0.429153851655819	0	0	42.8867749088048	2.32458336313568	0.278950003576282	0	0	0	0	0	0	0	0	0	0	0	0	0.0858307703311637	0	0	0	0	0	0	0	0	45.0754595522495	0	0	0	0.135898719691009	0	0	0	0	0	0	0.193119233245118	0	0	0	0	0
BOX_6_63	DBO2.36	9.61	S	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.3720930232558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.2558139534884	0	0	0	0	0	0	0	0	0	0	13.3720930232558	0	0	0	0	0
BOX_8_62	DBO2.36	27.73	S	0.2	0.666019148050506	0	6.10517552379631	0	0	0.166504787012627	0	1.55404467878452	8.40849174413765	0	35.9372831968919	3.17746635215762	0	1.94255584848064	0	0	0.555015956708755	2.9415845705564	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2329679478285	0	0	0	0	0	0	0	0	28.9440821423616	0	0	0	0	0	0	0	0	0	0.180380185930345	6.18842791730262	0	0	0	0	0
BOX_6_48	DBO2.4	4.46	P	0.2	0	0	0	0	0	0	0	0	0	0	0	11.71875	0	1.5625	0	0	0	59.9609375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.7578125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOX_6_2	DBO2.4	4.46	P	3	0	0.0152096395315431	2.00936237811164	0.189275514170314	0.0473188785425785	0.190965474118263	0	1.93500414040187	8.27742382505535	0	8.88749936626502	3.00643874740169	0	0.613455461105572	0	0.0490088384905278	3.65876328731009	8.7049836918865	0.817940614807429	0	0	0	0	0	0	0	0.0152096395315431	0.0185895594274416	0	0	0	2.76477447484495	0.0253493992192385	0.606695621313775	0	0.0523887583864262	0	0	0	0	54.5992259983438	0	0	0	0.0168995994794923	0	0	0	0	0	0.520507663968364	2.76815439474084	0	0	0.209555033545705	0	0
BOX_6_72	DBO2.4	4.46	P	20	0	0	37.07034204555	0	0	0	0	0	1.7984704597025	0	0.344566770316833	0	0	0.210101689217581	0	0	0	1.5631565677788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0756366081183293	0	0	0	0	0	58.7276241700983	0	0	0	0	0	0	0	0	0	0	0.210101689217581	0	0	0	0	0
BOX_6_49	DBO2.4	15.09	P	0.2	0	0	0	0	0	0	0	1.75729442970822	27.992374005305	0	8.4051724137931	4.17771883289125	0	1.77387267904509	0	0	0.762599469496021	3.99535809018568	0.820623342175066	0	0	0	0	0	0	0.157493368700265	0	0	0	0	0	13.4781167108753	0.406167108753316	0	0	0	0	0	0	0	26.0941644562334	0	0	0	0	0	0	0	0.464190981432361	0	0	9.71485411140584	0	0	0	0	0
BOX_6_24	DBO2.4	15.09	P	3	7.15570569911815	0	1.53117185100689	0	0	0	0	2.39547229412539	4.1372351160444	0	9.59505111218357	7.47597946738034	0	1.23722195410872	0	0.153555916290089	0.381696134778221	3.78186285263019	1.09682797350064	0.0131619356820076	0	0	0	0	0	0.144781292502084	0	0.109682797350064	0	0	0	3.85644715482824	0.118457421138069	0	0.127232044926074	0	0	0	0	0	53.8016057561532	0	0	0	0	0	0	0	0	0	0.131619356820076	2.7552318694336	0	0	0	0	0
BOX_5_100	DBO2.4	15.09	P	20	2.15353833192923	0	20.4033277169334	0	0	0	0	1.91659646166807	5.97620050547599	0	0.23167649536647	0.431760741364785	0	0.094776748104465	0	0	0	6.50800336983993	0.321187868576243	0	0	0.0473883740522325	0	0	0	0	0	0	0	0	0	0.184288121314238	0	0.226411120471778	1.01621735467565	0	0	0	0	0	59.1406908171862	0	0	0	0	0	0	0	0	0	0	1.20577085088458	0	0	0.142165122156698	0	0
BOX_6_50	DBO2.4	43.61	P	0.2	6.0556464811784	0	0	0	0	0	0	6.38297872340426	30.5073649754501	0	12.5433715220949	0.680851063829787	0	2.35024549918167	0	0	0.595744680851064	3.54828150572831	1.24386252045827	0	0	0	0	0	0	0	0	0	0	0	0	13.8199672667758	0.530278232405892	0	0.536824877250409	0	0	0	0	0	12.2422258592471	0	0	0	0.117839607201309	0	0	0	0	0	0.137479541734861	8.70703764320785	0	0	0	0	0
BOX_6_1	DBO2.4	43.61	P	3	12.3219838010057	0	0.387701047944417	0	0	0	0	3.05170626847338	4.80211892057886	0	6.95174849333999	2.84825918390849	0	0.579632259798088	0	0.0690952362673218	0.126674599823423	3.68124064335342	0.859851829104449	0	0	0	0	0	0	0.0729338605043952	0	0.0383862423707343	0	0	0	2.44904226325285	0.115158727112203	0	3.94610571571149	0	0	0	0	0	53.2225250470232	0	0	0	0.0575793635561015	0	0	0	0	0	0.345476181336609	4.07278031553491	0	0	0	0	0
BOX_6_73	DBO2.4	43.61	P	20	0.680272108843537	0	12.4716553287982	0	0	0	0	0	7.48299319727891	0	0	0	0	0	0	0	0	6.57596371882086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72.7891156462585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOX_7_69	DBO2.5	4.22	S	0.2	0	0	2.72933379839554	0	0	0	0	1.13358911754447	1.05510987094524	0	4.43843739100105	2.4154168119986	0	0.959190791768399	0	0	0.610394140216254	6.53121730031392	0.854551796302755	0	0	0	0	0	0	0	0	0	0	0	0	1.96198116498082	0	0	2.29333798395535	0	0	0	0	0	71.3812347401465	0	0	0	0	0	0	0	0	0	0.401116149284967	3.23508894314615	0	0	0	0	0
BOX_7_70	DBO2.5	44.96	S	0.2	0	0	0.892506314903171	0	0	0	0	0.853213584058378	0.57255122088128	0	3.16025820937412	0.808307605950042	0.34240808307606	0.31434184675835	0	0	0	3.77771540836374	0.836373842267752	0	0	0	0	0	0	0	0	0	0	0	0	1.41453831041257	0	0.106651698007297	29.5369071007578	0	0	0	0	0	53.786135279259	0	0	0	0.0673589671625035	0	0	0	0	0	0.291888857704182	2.77855739545327	0	0	0.460286275610441	0	0
BOX_10_35	DBO3.1	3.366	P	0.2	0	0	1.95175230316269	0.02374394529395	0	0.0997245702345902	0	0.284927343527401	30.7056700541362	0	3.54259663785735	9.24589229746415	0.736062304112451	2.02298413904454	0.18520277329281	0	0	15.9464336594168	0	0.954506600816792	0	0	0	0	0	0	0.0902269921170102	0	0	0.322917655997721	0	1.20619242093266	0.982999335169532	2.63082913856966	0.0379903124703201	0	0	0	0	0	11.4588279988603	0	0	0	1.38664640516668	0	0	0	0	0	13.9424446766075	1.95175230316269	0	0	0.28967613258619	0	0
BOX_9_56	DBO3.1	3.44	S	0.2	6.20962425840475	0	7.79169413315755	0	0	0.31641397495056	0	2.84772577455504	6.44693473961767	0	13.3157547791694	7.50823994726434	0	6.13711272247858	0	0	1.55570204350692	30.4746209624258	0.553724456163481	0	0	0	0	0	0	0	0	0	0	0	0	3.01252471984179	0	0.23731048121292	0.14502307185234	0	0	0	0	0	9.36058009228741	0	0.15820698747528	0.50758075148319	0	0	0	0	0	0	0	3.42122610415293	0	0	0	0	0
