cellid	station	depth_m	station_type	filter	Annelida;Clitellata	Annelida;Polychaeta	Apicomplexa;Aconoidasida	Apicomplexa;Conoidasida	Arthropoda;Arachnida	Arthropoda;Ellipura	Arthropoda;Insecta	Arthropoda;Malacostraca	Arthropoda;Maxillopoda	Ascomycota;Dothideomycetes	Ascomycota;Eurotiomycetes	Ascomycota;Incertae_Sedis	Ascomycota;Lecanoromycetes	Ascomycota;Leotiomycetes	Ascomycota;Saccharomycetes	Ascomycota;Sordariomycetes	Ascomycota;Taphrinomycetes	Bangiales;Bangiales_cl	Basidiomycota;Agaricomycetes	Basidiomycota;Dacrymycetes	Basidiomycota;Malasseziomycetes	Basidiomycota;Microbotryomycetes	Basidiomycota;Pucciniomycetes	Basidiomycota;Tremellomycetes	Brachiopoda;Phoroniformea_cl	Cercozoa;Thecofilosea	Chlorophyta_ph;Chlorodendrophyceae	Chlorophyta_ph;Chlorophyceae	Chlorophyta_ph;Mamiellophyceae	Chlorophyta_ph;Nephroselmidophyceae	Chlorophyta_ph;Prasinophytae	Chlorophyta_ph;Trebouxiophyceae	Chlorophyta_ph;Ulvophyceae	Choanoflagellida;Craspedida	Chytridiomycota;Incertae_Sedis	Ciliophora;Intramacronucleata	Ciliophora;Postciliodesmatophora	Cnidaria;Anthozoa	Cnidaria;Hydrozoa	Cnidaria;Scyphozoa	Cryptomonadales;Cryptomonadales_cl	Cryptomycota;LKM11_cl	Cryptophyceae_ph;Cryptophyceae_cl	Ctenophora;Tentaculata	Dinoflagellata;Dinophyceae	Dinoflagellata;Incertae_Sedis	Dinoflagellata;Noctilucales	Discosea;Longamoebia	Echinodermata;Asteroidea	Echinodermata;Crinoidea	Echinodermata;Echinoidea	Echinodermata;Holothuroidea	Echinodermata;Ophiuroidea	Entoprocta;Solitaria	Euglenozoa;Euglenida	Euglenozoa;Kinetoplastea	Florideophycidae;Corallinophycidae	Florideophycidae;Rhodymeniophycidae	Gastrotricha;Gastrotricha_cl	Hemichordata;Enteropneusta	Hyphochytriomycetes;Hyphochytriomycetes_cl	Ichthyosporea;Dermocystida	Ichthyosporea;Ichthyophonae	Incertae_Sedis;Incertae_Sedis_cl	Kinorhyncha;Kinorhyncha_cl	Labyrinthulomycetes;Labyrinthulomycetes_cl	LKM15;LKM15_cl	MAST-3;MAST-3C	MAST-3;MAST-3E	MAST-3;MAST-3F	MAST-3;MAST-3I	MAST-3;MAST-3K	MAST-4;MAST-4D	MAST-6;MAST-6_cl	Mollusca;Bivalvia	Mollusca;Gastropoda	Mucoromycota;Glomeromycetes	Mucoromycota;Incertae_Sedis	Nematoda;Chromadorea	Nematoda;Enoplea	Nemertea;Anopla	Nemertea;Enopla	Neocallimastigomycota;Neocallimastigomycetes	Nucleariidae_and_Fonticula_group;Nucleariidae_and_Fonticula_group_cl	Ochrophyta;Chrysophyceae	Ochrophyta;Diatomea	Ochrophyta;Dictyochophyceae	Ochrophyta;Eustigmatophyceae	Ochrophyta;Ochrophyta_cl	Ochrophyta;Pelagophyceae	Ochrophyta;Phaeophyceae	Ochrophyta;Pinguiophyceae	Ochrophyta;Raphidophyceae	Opalinata;Opalinata_cl	Opisthokonta_ph;Aphelidea	Pavlovophyceae;Pavlovophyceae_cl	Peronosporomycetes;Peronosporomycetes_cl	Phragmoplastophyta;Embryophyta	Phragmoplastophyta;Zygnematophyceae_cl	Placozoa;Placozoa_cl	Platyhelminthes;Rhabditophora	Porifera;Demospongiae	Priapulida;Priapulida_cl	Protalveolata;Perkinsidae	Protalveolata;Syndiniales	Prymnesiophyceae;Coccolithales	Prymnesiophyceae;Isochrysidales	Prymnesiophyceae;Prymnesiales	Prymnesiophyceae;Prymnesiophyceae_cl	Prymnesiophyceae;uncultured	Rotifera;Monogononta	Tunicata;Ascidiacea	Tunicata;Thaliacea	uncultured;uncultured_cl	Vertebrata;Actinopterygii	Vertebrata;Chondrichthyes	Vertebrata;Mammalia	Zoopagomycota;Basidiobolomycetes
BOX_8_4	DBO3.1	9.297	P	20	0	0	0	0	0	0	0	0	1.41812343917231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.249732429539779	0	0	0	0	0	0.0981091687477702	0.107028184088477	0	0	0	0	0	0	0	1.04352479486265	85.7652515162326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.597574027827328	0	0	0	0	0	0	0	0	0	0.124866214769889	9.44523724580806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15055297895112	0	0	0	0	0	0	0	0	0	0	0	0	0
BOX_8_5	DBO3.1	13.519	P	3	0	1.06976744186047	0	0	0	0	0	0	1.3953488372093	0	0	0	0	0	2.69767441860465	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62790697674419	0	0	0	0	0	0	1.06976744186047	0	0	0	0	0	0	0	4.09302325581395	58.1860465116279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55813953488372	0	0	0	0	0	0	0	0	0	0	25.3953488372093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90697674418605	0	0	0	0	0	0	0	0	0	0	0	0	0
BOX_8_6	DBO3.1	13.519	P	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.591985428051002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68670309653916	68.3970856102004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55009107468124	0	0	0	0	0	0	0	0	0	0	24.0437158469945	0	0	0	0	0	0	0	0	0	0	0	0.591985428051002	0	0	0	0	0	0	1.1384335154827	0	0	0	0	0	0	0	0	0	0	0	0	0
BOX_9_18	DBO3.1	15.25	S	0.2	0	0.95070786400744	0	0	0	0	0	0	0.806034928180221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54769039991733	0	0	6.29327270848403	0.155006716957735	0	0	0	0	21.6802728118218	9.78609073059833	0	0	0	0	0	0	0	2.39743722227963	30.3916503048465	0	0	1.1883848300093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.99917329750956	0	0	0	0	3.57548827115842	0	0	0	0	0	0	0	0	0	0	12.7002170094037	2.5731115014984	0	0	0.795701147049706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.971375426268472	0	0	0	1.1883848300093	0	0	0	0	0	0	0	0	0
BOX_7_88	DBO3.1	20.388	P	3	0	0	0	0	0	0	0	0	0.179418172497757	0	0	0	0	0	0	0	0	0	0.768935024990388	0	0.115340253748558	0	0	0	0	4.04972446494938	0	0	0	0	0	3.19108035371011	0	0	0.410098679994874	0.307574009996155	0	0	0.384467512495194	0	0	0	0.179418172497757	0	20.1460976547482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62796360374215	0	0	0	0	0	0	0	0	0	0.346020761245675	0.67922593874151	0	0	0	0	0	0	0	0	0	0	0.153787004998078	48.4685377418941	0	0	0	0	0	0	0	0	0.230680507497116	0	0	0	0	0	0	0	0	0	19.3643470460079	0	0	0	0.397283096245034	0	0	0	0	0	0	0	0	0
BOX_7_90	DBO3.1	20.388	P	20	0	0	0	0	0	0	0	0	0.155985961263486	0	0	0	0	0	0	0	0	0	0.0346635469474414	0	0	0	0	0	0	0.298973092421682	0	0	0.225313055158369	0	0	0.329303696000693	0	0	0	0.116989470947615	0	0	0	0	0	0.0389964903158716	0	0	81.9966203041726	0	0	0	0	0	0.0823259240001733	0	0	0	0	0	0	0	0	0	0	0	0.0779929806317431	0.129988301052905	0	0	0	0	0	0.116989470947615	0	0	0	0	0.0346635469474414	0	0	0	0	0	0	0	0	0	0	13.0811560292907	0	0	0	0	0	0	0	0	0.24264482863209	0	0	0	0	0	0	0	0	0	3.03739330126955	0	0	0	0	0	0	0	0	0	0	0	0	0
BOX_10_36	DBO3.1	31.642	P	0.2	0	0	0	0	0	0	0	0	1.93293063945011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.462403665902937	0	0	7.2651530931056	0	1.21641324724016	7.62341178921058	0	0	6.00291605915434	10.2603624244949	0	0	0	0.662362007915018	5.3113934596959	0.195792543220163	0.0999791710060404	0.233284732347428	16.3049364715684	0.116642366173714	0	0.0916475734222037	0	0	2.04540720683191	0	0	0	0	0	0	0	0	0	0	0	0.0916475734222037	0	0	0.124973963757551	0	0.199958342012081	0.408248281607998	2.03290981045616	0	0	1.49968756509061	1.89127265153093	0	0	0	0.0333263903353468	0	0	0	0	0	0	1.94542803582587	5.96125807123516	0.962299520933139	0.816496563215997	0.995625911268486	1.40387419287648	0	0	0	0	0.0333263903353468	0	0.770672776504895	0	0	0	0	0	0	0	18.875234326182	0	0	0.866486148719017	1.19558425328057	0.0666527806706936	0	0	0	0	0	0	0	0
BOX_7_17	DBO3.1	31.754	P	3	0	0	0	0	0	0	0	0	0.803212851405622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.944956295771321	0	0	0.330734703519962	0	0	0.165367351759981	0.732341129222774	0	0	0	0	0	0	0	1.93716040633121	53.7916371367824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0944956295771321	0	0	0	0	0.637845499645641	0	0	0	0	0	0	0	0	0	0	35.1996220174817	0	0	0	0	0	0	0	0	0	0	0.165367351759981	0	0	0	0	0	0	0	5.19725962674226	0	0	0	0	0	0	0	0	0	0	0	0	0
BOX_9_57	DBO3.1	32.04	S	0.2	0	0.866042743399916	0	0	0	0	0	0	10.9512501746054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48638077943847	0	0	7.19374214275737	0	0	0	0	0	12.2363458583601	9.0655119430088	0	0	0	0	2.69590724961587	0	0	1.50859058527727	11.3842715463053	0	0	0.796200586674116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.98100293337058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.4784187735717	3.00321273920939	0	0	0.530800391116078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.796200586674116	0	0	1.53652744796759	5.48959351864786	0	0	0	0	0	0	0	0	0
BOX_9_19	DBO3.2	3.22	S	0.2	0	0.989528292823518	0	0	0	0	0.384282832164473	0	8.68479200691709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124891920453454	0	0	15.9477375348256	0	0	0	0	0	6.1773465270439	18.6665385723893	0	0	0	0	6.16773945623979	0	0	2.07512729368815	11.0673455663368	0	0	0.0768565664328946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.826208089153617	0	0	0	0	1.21049092131809	0	0	0	0	0	0	0	0	0	0.220962628494572	17.2542991641848	3.70832933038717	0	1.45066769142089	0.758958593524834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20088385051398	0	0	0	3.007013161687	0	0	0	0	0	0	0	0	0
AMBON_2_36	DBO3.2	10.947	S	0.2	0	0	0	0	0	0	0	0	9.66070163004961	0	0	0	0	0	0	0	0	0	0.0177179305457123	0	0	0	0	0	0	0.637845499645641	0	0	0.177179305457123	0	0.0287916371367824	0	0	0	0.777374202693126	3.97546066619419	0	0	0.0442948263642807	0	0.281272147413182	0	0	0.0775159461374911	28.2158043940468	0	0	0.0841601700921332	0	0	20.7809177888023	0	0	0	0	0	0	0	0	0	0	0	0	0.0620127569099929	0	0	0	0	0.157246633593196	0.128454996456414	0	0	0.0509390503189227	0.329996456413891	0.13731396172927	0.0398653437278526	0	0	0.0155031892274982	0	0	0	0	0	0.199326718639263	23.4452515946138	0.210400425230333	0.0287916371367824	0.155031892274982	0	0	0	0	0	0	0	0.0420800850460666	0	0	0	0	0	0	0	9.36614103472714	0	0	0.429659815733522	0.0332211197732105	0	0.0642274982282069	0	0	0.345499645641389	0	0	0	0
BOX_10_37	DBO3.2	10.992	S	0.2	0	0	0	0	0	0	0	0	3.83578064129458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31854959544501	0	0.119868145040456	46.9883128558586	0	0	0.0899011087803416	0	0	0	0	0.779142942762961	0	0	0	0	18.939166916392	2.78693437219059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.449505543901708	0	0	0	0	0	0	0	0	0	0	7.25202277494756	0	0	0	0	0	0	0	0	0	0	0	10.2487264009589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.19208870242733	0	0	0	0	0	0	0	0	0	0	0	0	0
BOX_10_12	DBO3.2	11.285	S	0.2	0	0	0	0	0	0	0	0	0.193512539995785	0	0	0	0	0	0	0	0	0	0	0	0.040235280593183	0	0	0	0	0.0459831778207806	0	0	1.16873910294484	0	0.295058724350009	45.0635142643649	0	0	0.0881344241564961	0.153277259402602	0	0	0	0.185848677025655	0.118789876037016	0	0	0	26.9844615178281	3.71888950625563	0	0.0287394861379879	0	0	0	0	0.0191596574253252	0	0	0	0	0	0	0	0	0	0.463663709692871	0	0	0	0	0.0210756231678578	0	0.0613109037610408	0	0	0	8.17542582338628	0	0	0	0	0	0	0	0	0.0114957944551951	0	0	6.14641810204434	0.218420094648708	0	0	0.0593949380185082	0	0	0.040235280593183	0	0	0.0459831778207806	0	0	0	0	0	0	0	0	6.53152721629337	0	0	0.0191596574253252	0.0747226639587684	0	0	0	0	0	0	0	0.0268235203954553	0
BOX_9_54	DBO3.2	20.01	S	0.2	0.57699873235127	11.4306945840801	0	0	0	0	0	0	14.3681426760502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.18123005638851	0	0	10.3553787646982	0.0349696201425012	0	0	0	0	4.22258163220702	3.25217467325261	0	0	0	0	2.88936486427416	0	0	1.1059142370066	5.07059492066267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.520173099619705	0.201075315819382	0	0	0.0917952528740657	0.113651265463129	0	0	0	0	0	0	0	0	0	0.581369934869083	28.6532325042619	2.25991170170914	0.109280062945316	1.22830790750535	0.712506010403462	0	0	0	0	0	0	0.27975696114001	0	0	0	0	0	0	0	0.59448354242252	0	0	1.18459588232723	7.9818157975259	0	0	0	0	0	0	0	0	0
BOX_10_38	DBO3.2	31.513	S	0.2	0	0	0.0338497591459445	0	0	0	0	0	0.115870329384195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.186173675302695	0	1.95287071995834	0.145814347090223	0	0	0.055982293972139	0.0716052597318057	0	0.197890899622445	0	37.5667230829319	0	0	0	0.0416612420257779	1.10532482749642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0429631558390835	0.121077984637417	0	0	0	0	0	0.0859263116781669	0	0	0	0.299440177060279	0.0273401900794167	0	0	0	0	0	0	0	0	0	0.151022002343445	57.0407499023565	0	0	0	0	0	0	0	0	0	0	0.0468688972790001	0	0	0	0	0.240854055461528	0	0	0.469990886603307	0	0	0	0	0	0	0	0	0	0	0	0	0
BOX_10_39	DBO3.2	39.495	S	0.2	0	0	0.0172754970631655	0	0	0	0	0	0.650186889468229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133492477306279	0	0	0.636052391871093	0	2.13430913716745	1.74953670257876	0	0	0.224581461821151	0.266984954612558	0	0	0	1.28466878160631	0.0518264911894965	0	0	0	3.95765932719791	0	0	0.0392624933253761	0	0	0.0266984954612558	0	0	0.032980494393316	0	0	0	0	0	0	0	0	0.0266984954612558	0.139774476238339	0	0	0	0	0	0.185318968495775	0	0	0.0251279957282407	0.799384364104658	0.0141344975971354	0	0	0	0	0	0	0	0.0235574959952257	0	0.202594465558941	85.8309514087383	0	0.0266984954612558	0	0	0	0	0.00785249866507523	0	0	0	0.0628199893206018	0	0	0	0	0	0	0	1.43386625624274	0	0	0	0	0	0	0	0	0	0	0	0.0157049973301505	0
BOX_9_55	DBO3.2	39.95	S	0.2	0	17.0743967828418	0	0	0	0	0	0	7.6295799821269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2902144772118	0	0	7.31121537086685	0	0.0502680965147453	0	0	0	2.69213583556747	4.32864164432529	0	0	0	0	1.63092046470063	0	0	29.3565683646113	1.79289544235925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0335120643431635	0.117292225201072	0	0	0	0.072609472743521	0	0	0	0	0	0	0	0	0	0	0.374218051831993	15.9908400357462	1.58065236818588	0	0.988605898123324	0.44124218051832	0	0	0	0	0	0	0.223413762287757	0	0	0	0	0	0	0	0.262511170688114	0	0	1.02770330652368	5.73056300268096	0	0	0	0	0	0	0	0	0
BOX_9_51	DBO3.3	2.59	S	0.2	3.6486838676049	0	0	0	0	0	0	0	9.40317956737034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90774042220485	0	0	9.41360437842064	0.505603335939536	0.172009382329945	0	0	0	3.79984362783425	12.9528277299974	0	0	0	0	3.03883242116237	0	0.119885327078447	3.00234558248632	23.7320823560073	0.437842064112588	0	0.250195465207193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.422204847537138	0.427417253062288	0	0	0.542090174615585	4.51915559030493	0	0	0	0.0625488663017983	0	0	0	0	0	0.328381548084441	6.35913474068283	1.30831378681261	0.484753713838937	1.15194162105812	1.7774302840761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.594214229867084	0	0	1.9442272608809	7.69351055512119	0	0	0	0	0	0	0	0	0
BOX_2_20	DBO3.3	2.64	P	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.85989034896876	0	0	35.0578713775999	0.0435123139848577	0.221912801322774	0	0	0	12.7404055347663	3.61152206074319	0	0	0.330693586284919	0	1.71873640240188	0	0.0826733965712297	3.6071708293447	8.13245148376991	0	0	0.604821164389522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.744060569141067	1.21399356017753	0.291532503698547	0	0	7.17518057610304	0	0	0	0	0	0	0	0	0	0	0.33939604908189	0.19580541293186	4.33817770429031	0.818031502915325	1.84927334435645	0.22626403272126	0	0	0.287181272300061	0	0.0609172395788008	0.0478635453833435	0	0	0	0	0	0	0	0	0.321991123487947	0	0	3.78557131668262	2.2017230876338	0.0913758593682012	0	0	0	0	0	0	0	0
BOX_6_32	DBO3.3	2.64	P	3	0	0	0	0	0	0	0	0	3.74449339207048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.62555066079295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10132158590308	5.50660792951542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76211453744493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.1101321585903	0	0	0	0	0	0	0	0	0	0	0	8.14977973568282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOX_6_10	DBO3.3	2.64	P	20	0	0.467001783687368	0	0	0	0	0	0	2.66255878060645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.230257823901411	0	0	46.9142208529269	0	0	0	0	0	5.02351224258148	2.38689800551322	0	0	0.126479649748662	0	0.227014755959137	0	0	0.149181125344576	13.6500729690287	0	0	0.697259607588779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0129722717690936	0	0	0	0	0	0	0.0194584076536403	0	0	0.492946327225555	0	0.119993513864115	0	0	0	0	0	0	0	0	0.486460191341009	25.0429706502351	0.473487919571915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.681044267877412	0	0	0.136208853575482	0	0	0	0	0	0	0	0	0	0
BOX_10_55	DBO3.3	3.895	S	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05479452054794	0	0	0	0	0	0	0	0	18.1506849315068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36986301369863	0	0	0	0	0	0	0	0	0	0	0	78.4246575342466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AMBON_2_23	DBO3.3	14.719	S	0.2	0	0.198012261528502	0	0	0	0	0	0	0.826320399070866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.77681733368874	2.84071436731275	0	0.464567228970717	0	0	0.0418872091694909	0	0	0.0799664902326644	35.7716766307452	0	0	0	0	0	14.1883401241385	0	0	0	0	0	0	0	0	0	0	0	0	0.270362895548532	0	0	0	0	0.140893339933742	0.0380792810631735	0	0	0	0	0.0342713529568562	0.217051902060089	0	0	0	0	0	0	0	0	0.0342713529568562	41.4988005026465	0.224667758272724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13624766764404	0	0	0	0	0	0.0723506340200297	0	0	0.144701268040059	0	0	0	0
BOX_2_13	DBO3.3	16.1	P	0.2	1.9531683497947	1.33170569304184	0	0	0	0	0	0	2.08079014537787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.29042281655754	0	0	7.24114970591499	0	0	0	0	0	11.5580956608589	3.24603262678948	0	0	0	0	5.17700588170014	0	0.0721340583730995	1.50371767839308	1.44268116746199	0	0	0.704694262567972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0277438686050383	0	0	0	0	1.18743757629564	2.75774053934081	0.16646321163023	0	0	0.815669736988126	0	0	0	0	0	0	0	0	0	0	2.49694817445345	1.67572966374431	1.12085229164355	0.371767839307513	26.81722339363	0.149816890467207	0	0	0.149816890467207	0	0	0	0.299633780934414	0	0	0	0	0	0	0	1.00987681722339	0	0	1.69792475862834	19.6537565198091	0	0	0	0	0	0	0	0	0
BOX_6_42	DBO3.3	16.1	P	3	3.34137099552187	0	0	0	0	0	0	0	1.53289700310024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.27351016190148	0	0	0	0	0	0.878401653461936	0	0	0	0	0	0.585601102307957	0	0	0	1.46400275576989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.9648639338615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.95935239407509	0	0	0	0	0	0	0	0	0
BOX_6_9	DBO3.3	16.1	P	20	0	0.85670695927708	0	0	0	0	0	0	0.10953330986191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.172123772640144	0	0	0.711966514102414	0	0.0156476156945585	0	0	0	0	0.125180925556468	0	0	0	0	0	0	0	0	0.238626139342018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0352071353127567	0	0	0	0	0	0	0	0.0352071353127567	0	0	0	0	0	0	0	0	0	0	0	97.6998004928999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOX_10_56	DBO3.3	20.485	S	0.2	0	0	0	0	0	0	0	0	5.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24	0	0	8.8	0	0	0	0	0	0	0	0	0	0	0	0	7.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.36	0	0	0	0	0	0	0	0	0	0	0	72.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOX_10_51	DBO3.3	44.262	S	0.2	0	0.303463671561617	0.0226725731626496	0	0	0	0	0	0	0.0313927936098225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.547629844082458	0	0	0.205797202553281	0	0.887718441522202	0.116850953992117	0	0	2.15215040636227	2.60036973734696	0	0.0715058076668178	0	0	0.111618821723813	0	0.0226725731626496	0.204053158463846	9.87303359028916	0.0941783808294674	0	0.219749555268757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0523213226830374	0.221493599358192	0	0	0	0.0418570581464299	0.0941783808294674	0.35404095015522	0	0	0.104642645366075	0.432522934179776	0	0	0	0	0.212773378911019	0	0	0	0	0	0.226725731626496	73.4068157243015	0.0470891904147337	0.0488332345041683	0.0453451463252991	0	0	0	0	0	0	0	0.101154557187206	0	0	0	0	0	0.170916320764589	0	6.35529666189961	0	0	0.177892497122327	0.211029334821584	0	0	0	0	0.230213819805365	0	0	0	0
BOX_9_53	DBO3.3	44.88	S	0.2	4.43390579676781	17.3764906303237	0	0	0	0	0	0	5.30411160734841	0	0	0	0	0	0	0	0	0	0.0644596896726369	0	0	0	0	0	0	0.506468990285004	0	0	8.61918136194116	0	0	0	0	0	3.46701045167825	5.10612827478245	0	0	0	0	1.06358487959851	0	0	3.12169068557484	3.78010037294535	0.0598554261245914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.207191859662047	0.584741470601777	0	0	0	0.46963488190064	4.38325889773931	0	0	0	0	0	0	0	0	0	1.63451355955615	17.1462774529214	1.5792623969796	0.271651549334684	2.55997053271329	1.00833371702196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.575532943505686	0	0	2.50471937013675	14.171923200884	0	0	0	0	0	0	0	0	0
AMBON_2_37	DBO3.3	45.152	S	0.2	0	0	0	0	0	0	0	0	0.826585695006748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.506072874493927	0	0	0	0	0	0	0	0	0.826585695006748	4.53778677462888	0	0	0	0	0	0	0	0	30.887314439946	0	0	0	0	0	10.9311740890688	0	0	0	0	0	0	0	0	0	0	0	0	0.607287449392713	0	0	0	0	0.32051282051282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.8279352226721	0	0	0.219298245614035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.5094466936572	0	0	0	0	0	0	0	0	0	0	0	0	0
BOX_2_14	DBO3.3	45.2	P	0.2	0.37414030261348	0.924346629986245	0	0	0	0	0	0	0.0880330123796424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.302613480055021	0	0	0.808803301237964	0	0	0	0	0	1.95873452544704	0.720770288858322	0	0	0	0	1.1334250343879	0	0	79.6038514442916	0.528198074277854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159559834938102	0.550206327372765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.665749656121046	0.346629986244842	0.0385144429160935	0.165061898211829	7.70839064649244	0	0	0	0	0	0	0	0.0550206327372765	0	0	0	0	0	0	0	0.192572214580468	0	0	0	3.67537826685007	0	0	0	0	0	0	0	0	0
